Unnamed: 0,video_id,channel_name,video_title
8350,zYQA_I71Eto,UnitedStatesCourts,Supreme Court Associate Justice Sonia Sotomayor Remarks on Constitution Day 2016
482,sw0VfmXKq54,ArsTechnica,How Prince of Persia Defeated Apple II's Memory Limitations | War Stories | Ars Technica
11878,AiIee4iaqAQ,MentalFloss,44 Facts About the U.S. Presidents - mental_floss on YouTube (Ep.52)
4635,2d2DFRlJJL8,FactCheck,Campaign Watch: Ted Cruz
9,9UT211cIINI,MilitaryTimes,Missile Defense executive director: our top goals explained
1718,3YgeUfDUo1c,TheOregonian,Trump protester pleads with judge to avoid prison
10067,wDCgVaqchpQ,Kiplinger,5 Things to Know about Tax Audits
11245,VOgoxxYUnvk,DesMoinesRegister,A trip to the comic store with Slipknot's Corey Taylor
9794,R7AF73FpfgE,WFSB-Hartford,SCIENCE SUNDAY: Illusions
10298,8iTSlWNb90o,FOX11LosAngeles,Homeless man creates mini mansion alongside Pacoima freeway
2121,lrng4abyjZg,WGAL-Lancaster,Charlie Sheen Says He's Still Winning
489,cs8RY31Byzg,ArsTechnica,Star Control Creators Paul Reiche & Fred Ford: Extended Interview | Ars Technica
5762,ADnEY1Aitbw,SunSentinel,Miami Dolphins cheerleaders - behind the scenes
9329,kykaWJEKMQo,WCPO-Cincinnati,Motel guest greeted by racial slur on TV screen
9461,JRNQjt5o8mE,Militarycom,U.S. Air Force | Five Things You Donât Know
626,KjI6hKGts0s,AudacyMusic,Itâs Time For Straight Talk: Maddie & Tae
5761,M4NrRl2TT70,SunSentinel,"Sex Cruise Will Feature Naked Passengers, Erotic Activities"
9704,IgvfTOh83pg,MarketBeat,Are you Cashing in on AI Stocks?
1702,dXkrVCmZikY,TheOregonian,"ICE agents approach Latino U.S. citizen, mistake him for undocumented immigrant"
12909,WOeaMHFybys,KARE11,Referee saved on MN basketball court by AED
15357,FvI0lc13r0o,ConsumerReports,2023 Subaru Solterra Early Review | ConsumerÂ Reports
6116,TkZzBkbY6tE,WDIV-ClickOnDetroit,Find out why 'Hardcore Pawn' star left it all to chase her dreams
13117,b8972iUyoVI,FOX10Phoenix,Rush to find Morocco earthquake survivors continues
11992,EMsN0fhnq08,Biography,The Kellogg Brothers: Corn Flake Kings | Full Documentary | Biography
6218,-8ujmbxDRTY,ABC15Arizona,Air Traffic Control tapes tell another story of 9/11
13643,jSat-Ir2_gY,FOX6NewsMilwaukee,Woman accused in Green Bay dismemberment case attacks her attorney | FOX6 News Milwaukee
15214,SBiNNcYQKw4,incMagazine,How to Spot a Billion-Dollar Idea | Inc.
14687,X_FtBBio5u4,CincinnatiEnquirer,"Cincinnati Bengals' Mike Hilton & Lou Anarumo on family, defense in the NFL | Bengals Beat Podcast"
387,m8pDRkoJ2Uc,MLiveMediaGroup,ESTO 2022 - Jen Sistrunk South Haven
10282,auVtqQIcQFM,FOX11LosAngeles,Bullying continues after teen girl hangs herself
3383,FJ8KWos8DcI,WTHR-Indianapolis,"Live Doppler 13 Forecast | 6 p.m. update Sept. 17, 2023"
13455,t5JKIbz_LZQ,WestVirginiaPublicBroadcasting,"Frank Buckles one of only four WW I vets left, part 1 of 2"
7291,YQj6q4HThpM,Ballotpedia,Looking ahead at the 2020 congressional primary season
6885,N7y-_sR3Pb8,AtlasObscura,Park of Monsters | 100 Wonders | Atlas Obscura
7020,BLmiOEk59n8,C-SPAN,President Kennedy 1961 Inaugural Address
15351,-tjdE_NoemQ,ConsumerReports,The Top 5 Used SUVs Owners Love (And the 3 to Avoid) | Consumer Reports
2654,nfHJvcjReFI,FOX4Dallas-FortWorth,Restaurant uses Facebook to catch dine-and-dashers
111,yEmAPP9efBg,KTVUFOX2SanFrancisco,U.S. military shoots down suspected spy balloon
2515,s0ZDQ9S5n2w,BuffaloNews,City employee off the job after racist Facebook post
12504,gnK5RoHscnc,Investopedia,Intro to Retirement Investing Webinar | Investopedia
1270,E0537mVprjU,KTLA5,Yellowstone National Park wolves observed bringing âtoysâ to pups
7475,0LSTOoUehO4,Benzinga,SPAC $CCIV's Merger With Lucid Motors Update | SPACs Attack
12622,w-Yup5L6baw,MadisonNews,Madison Memorial and No. 9 Middleton square off in Big 8 matchup
11651,NO8Y8igX8EE,FOX8NewsCleveland,"Nurses Talk About First Night of Freedom for Gina, Amanda and Michelle"
1584,Ht_nx6rVjJo,CountryLiving,Ree and Ladd Drummondâs Love Story | Country Living
2037,pY2vHTmAFlk,ZDNET,Samsungâs Galaxy Z Flip 4's cover screen is full of hidden features. Here are 8 of them
987,raHykW_xBKI,ForeignPolicy,What Does a Crypto Crash Portend for the Economy? | Ones and Tooze Ep. 34 | A Foreign Policy Podcast
6881,eznm5GUWtiA,AtlasObscura,Bone Church | 100 Wonders | Atlas Obscura
26,nFeQXw_Ll3o,MilitaryTimes,UNVEILED: B-21 Raider bomber makes its debut
7277,Gq0P658yfnk,Ballotpedia,Incumbency and 2020 state legislative elections
11762,zMnHic9J-HM,FOX13TampaBay,Flamingo rescued from Gulf of Mexico
4510,n4_evzp-aFg,KPRC2Click2Houston,Boxes of mail found in Harris County dumpster
9062,sIC4hkgKKvg,ABC7Chicago,Video shows man punching woman before her son shoots him
14417,mMXEYY9HKws,NewsNation,Chicago's Footwerk'n grill master celebrates National Cheeseburger Day  | Morning in America
488,huPF3Gid7DE,ArsTechnica,How One Gameplay Decision Changed Diablo Forever | War Stories | Ars Technica
6520,oODFMJiTJUs,FOX2Detroit,Hip-Prov at Mark Ridley's Comedy Castle
2271,43WWhiK-9Mw,VoiceofAmerica,Forced Marriage Continues in Many Countries
4742,s98kvHijUPM,WSOCTV9-Charlotte,"Gaston County K-9 finds 10,000 fentanyl pills inside statue | WSOC-TV"
1834,FmqnYmbW68s,Gallup,How to Give Your Employees the Opportunity to Use Their Strengths
2635,Qvsp_6COWKQ,FOX4Dallas-FortWorth,Jail interview - Franklin Barnes
7001,0cUQqPxw3hc,C-SPAN,Candace Owens at hearing on Confronting White Supremacy
12911,3N_cq13pFSY,KARE11,U.S. Bank fires employee after she gives 20 dollars of her own money to a struggling customer
4971,68GTXjhBFc8,FOX5Atlanta,Major casino companies hacked | FOX 5 News
7325,xzeDHS9fa50,KSAT12Texas,KSAT News Brief: 09/17/23 Early Morning Edition
3244,DRUWGm1421Q,Denver7,Full lineup of festivities planned leading up to Rocky Mountain Showdown
4023,TyzjwSg71hc,News4JAX,State attorney: Tristyn Bailey stabbed 114 times
2802,l8c-a6UJcqg,KnowYourMeme,Know Your Meme: Shit People Say
3118,pA_XUG_KTOg,Fox32Chicago,"90 school bus drivers who don't want vaccines quit, CPS offering money to students without rides"
3512,W2y9wMPqAC8,9NEWS,Man accused of assaulting child on Boulder trail has criminal history
11497,hm3SpsfJ8c4,KCRA3,River Cats take on Space Cowboys this weekend
1715,DXBNqMmW_bo,TheOregonian,"False shoplifting accusation prompts Portland security guard to assault customer, lawsuit claims"
4165,vjyXU5iv6JY,PIX11News,Vigil held for Junior following arrest of 11th suspect in teen`s death
10186,D-ZT0tnAfRw,News5Cleveland,UAW may strike if it can't reach deals with automakers
8,Q_z0dKLdz4A,MilitaryTimes,How the US military in Florida prepared ahead of Hurricane Idalia
5092,P5tp50dduqI,KING5Seattle,Largest floating boat show in the Pacific Northwest underway in Seattle
13103,iXuc7SAyk2s,FOX10Phoenix,Weather map goes crazy live on the air
15197,jeQL4xDpf1U,incMagazine,How Mark Cuban Decided He Couldn't Work for Anyone Else | Inc. Magazine
2904,s-FZdy5XX1Q,HowToGeek,How to Kick Someone Off My PSN Account | 2021
1124,xMkWlIq9kgI,COURTTV,Murdaugh Jurors' Attorneys Clash Over Tampering Claims
8590,hHT7vQ9I68o,AssociatedPress,Striking auto worker in Ohio: 'This is history'
988,7pbDo3O1TXI,ForeignPolicy,Would India align with the United States against China? | FP Live
8338,J-CB21YJ1o8,UnitedStatesCourts,Mastering OSCAR: How to Apply to Positions in OSCAR
1910,9RriLo8Moyk,WFAA-Dallas,Meet the man who helped create custom caskets for victims of Uvalde school shooting
5865,zWjwbDgupaA,WSAZ,State Of The Market with Dee's Real Estate
1121,sU8w7oYyh2k,COURTTV,Arrest Made in Crystal Rogers' Disappearance
11648,9buEe7tGz2U,FOX8NewsCleveland,"'They are doing such a great job"": Litehouse Pools & Spas owner on supporting St. Jude"
4026,wpkB1qBUxaM,News4JAX,Golf tournament to remember teen killed by drunk driver in 2019 raises over $18K in scholarships...
10535,J4byaVJ7Glo,WFMZ-Allentown,Exclusive drive in new Mack Anthem truck
11993,g8MYs0QU6PI,Biography,Hollywood's Baddest Breakups | Full Documentary | Biography
4158,Lswsu1hGIno,PIX11News,"Ready, set, Wiggle! The Wiggles to hold shows in NJ, LI"
10939,M2SyAFmavtw,WSB-Atlanta,Whoa! Sneaky kid rides airport conveyor belt to TSA room | WSB-TV
10556,wqX8oes40j8,WFMZ-Allentown,U.S. gymnastics team will wear uniforms made by Berks company GK Elite
505,97NtbrTfP3Y,ArsTechnica,What Is Dark Matter? An Astrophysicist Explains | Edge Of Knowledge | Ars Technica
8069,D1FdoL6qAqU,NewsOn6KOTV,David Ware Sentenced To Death For Murder Of Tulsa Police Sergeant
10416,7lVHRY8s4JE,CBSPhilly,Philadelphia police ask for help identifying woman who woke up from coma
11045,6G8ka7xuy3E,WLWT-Cincinnati,Suspect escapes courthouse during sentencing; officer injured
9317,lYfq5oxPZV0,WCPO-Cincinnati,Where do panhandlers spend donated money?
4845,u9OZ8xHTX7c,WMUR-TV,"Rubio, Christie exchange blows at #GOPDebate"
2368,uKwrPT6JFNE,ThePost-Standard,Luke Bryan sells out Lakeview Amp
9201,HhCPqXQG6qM,KSTP5TwinCities,Video shows Hutchinson police officer hanging on truck as suspect attempts to flee from traffic stop
9911,UfsrYHlnimQ,FOX5WashingtonDC,Leonardo DiCaprio and Tom Hardy interview for THE REVENANT
9464,Ht1_0RmjJFA,Militarycom,How To: Use a Loop Sling as a Stabilizer
14701,QRh7S9ulKZ8,CincinnatiEnquirer,"East Palestine, Ohio train derailment | What we know"
13866,K_sIRkysL4w,WHIO,Inside Melt Bar and Grill | Foodie Files
118,TaWMIJu5gXg,KTVUFOX2SanFrancisco,Rosh Hashanah celebrations in the Bay Area
8348,VeEdWF7ubng,UnitedStatesCourts,Federal Judiciary Careers: Staff Attorney and Law Clerk
10531,1XLglIfgMCQ,WFMZ-Allentown,Pizza delivery driver gets tip of a lifetime
3389,WRcFJsvC2-s,WTHR-Indianapolis,Handgun permits repealed in Indiana by governor
8062,JylM_Hn4Ae0,NewsOn6KOTV,4 Commerce Students Injured In Overnight Crash
1385,hw8FfogTUhU,HarvardBusinessReview,The Explainer: Donât Just Sell Stuff â Satisfy Needs
612,TggVF2YixAs,AudacyMusic,"Harry Styles talks Adore You, Stevie Nicks and fashionâ¦ while wearing his fishnets!"
9567,PikrL6JMPqY,KSLNews,Woman struck by arrow in West Valley Walmart parking lot
12763,xRopeYUSuQo,WISN12News,Singer Olivia Rodrigo brings first-ever arena tour to Milwaukee
2260,ZPmmh8ekpTA,VoiceofAmerica,Malaysiaâs PM Accused of Placing Political Power ahead of Principles | VOANews
7464,ho5mDW1TE5A,Benzinga,Top Stocks To Watch PreMarket 04/03
14684,EH7uFwgy6I8,CincinnatiEnquirer,How authorities say teen died in Honda Odyssey
9707,AtBpU3jBCXE,MarketBeat,Costco Still the Right Stock for the Right Time
3377,9Q3WsPefOjg,WTHR-Indianapolis,Thieves Steal Dodge Charger Hellcats | Caught On Camera | WTHR
13235,a6T5GIPKiig,IndyStar,IndyStars Preps Weekly  Week 6 IHSAA football preview
1505,CV0ZCQyI9M4,Pew,Methods 101: How is polling done around the world?
14699,5GAySiTOEbU,CincinnatiEnquirer,Allworth Advice: Retirement planning
10555,ocE9Jfaxcec,WFMZ-Allentown,Newborn dies of meningitis from a simple kiss
4149,L5J3j4UsVXQ,PIX11News,Exclusive: At least 16 arrested in NYPD gang and drug takedown
3111,12sPGH-0GxM,Fox32Chicago,Jussie Smollett update: Confidential report released on Kim Foxxâs handling of case
7010,hdaIi3euaSw,C-SPAN,President Biden on The Death of Yevgeny Prigozhin
15211,2dXQHLyxI0g,incMagazine,"The Most Hilarious Shark Tank Pitch Ever, Reviewed | Inc."
11352,fwyxOZM_r4w,LibraryofCongress,Malawi Music with Giddes Chalamanda
365,_WzFAUpZrlQ,MLiveMediaGroup,The Importance of Creativity
7478,1qlqbMaNil0,Benzinga,SPACs Attack Unlocks Joe Biden $PIPP $ACTC
14056,JrloHZis2NM,WKMGNews6ClickOrlando,Samsung refrigerators part of class-action lawsuit
855,rZnQtjQvUWU,KCRG-TV9,Iowa celebrates a trip to their first ever National Championship
2645,0WD3vp9ldN8,FOX4Dallas-FortWorth,Addison Oktoberfest brings a taste of Germany to Texas
8792,qUNZO1Xti1E,WYFF-Greenville,"Train Hits Car, Moments After Driver Gets Out"
8790,BEueolUJ48A,WYFF-Greenville,Soldier dad surprises son during school assembly
14551,DSyASd-gnjo,WCVB-Boston,Murder victim's relative lunges at suspect in courtroom melee
2644,2pskmg3g6MM,FOX4Dallas-FortWorth,HIGHLIGHTS - Paxton Impeachment Trial: Day 8 Morning Testimony
2034,8e7WlSoyE9M,ZDNET,How to replace Bixby with Google Assistant on the Galaxy Watch 4
10284,eIFKtOsZl8c,FOX11LosAngeles,California 7-Eleven workers beat robber with stick until suspect starts crying
6385,vCNHnj8wKlU,WBNS10TV,All eyes on Russia and Ukraine
8799,-_8GQrgKt2M,WYFF-Greenville,Videocast: Fall Temperatures Ahead
5217,wp9sP28YnLw,KHOU11Houston,Rain rain and more rain
7603,e7UZPLXe_64,ABC7LA,Hacker group named as possible source of MGM Resorts cyberattack
8333,iKpiwpajm6I,UnitedStatesCourts,Court Shorts: Jury Service
4287,lYMxPst2GXQ,WFLA-TampaBay,Dover Police DashCam Confessional (Shake it Off)
4286,qytFOwcovXM,WFLA-TampaBay,Truck crash sends worker flying out of construction bucket
11757,AJY3tef0Qsw,FOX13TampaBay,"Tampa firefighters, police remember 9/11 at ceremony 22 years later"
9207,NSjSnfwxjYg,KSTP5TwinCities,Matt Cooke Statement On Suspension
1247,hxxKHN9iMcA,KTLA5,Driver Steals CHP Cruiser in Wild High Desert Pursuit
8462,0al6_n9kCzQ,FOX5NewYork,"Man shot in chest during drive-by on scooter in the Bronx, cops say"
7272,ydRessu13Pk,Ballotpedia,Surveying Colorado's 2018 ballot measures
4976,d6-t_HVZR6U,FOX5Atlanta,Girl's 'suicide video' sparks outrage online
10935,scBKhb5hT4U,WSB-Atlanta,Families outraged after loved ones are not released from Clayton County Jail for days
10191,OVwkJ3dYNJA,News5Cleveland,Woman who killed man she met on dating sight sentenced
9059,Mg_VdwkGbjs,ABC7Chicago,Deadline approaches for potential UAW strike
9918,lSDcIQ-BZ4w,FOX5WashingtonDC,"Police investigating after naked man broke into Springfield home, passed out and died"
8336,D3qh8r1nfhM,UnitedStatesCourts,"Term Talk (2021-2022): Biden v. Missouri, FNIB v. DOL, OSHA"
1602,rOLYSIUalN0,CountryLiving,How Ted Danson And Mary Steenburgen Have Kept Their Marriage Strong | Country Living
11750,aDbx_euQHt0,FOX13TampaBay,Dog owner says deputy had 'no right' to shoot his dog after pit bull attacks
14283,vSdcYWLinfE,WKYC-Cleveland,Here's why the chair challenge is nearly impossible for men
10187,w8zA0pC4Y6w,News5Cleveland,What the multimillion-dollar Rock Hall expansion will look like
1507,59MbwgEW00o,Pew,The Next America: Generations
4861,FJkxxQ59hZo,WMUR-TV,Brother reunites with sister after 7 months overseas
5088,7kvKwaAx6AE,KING5Seattle,Mutual Fish market in Seattle's Rainier Valley closing after 76 years
2652,nU9f5onGPyI,FOX4Dallas-FortWorth,Man files civil rights suit against DPD officers
8344,Y7N_Fslb5a4,UnitedStatesCourts,Simultaneous and Consecutive Interpreting
2036,RyekufXk6q4,ZDNET,Google Chrome to the new Edge browser: 10 steps to help you switch
11356,1epOMiF_nfc,LibraryofCongress,Jung & Aging: Bringing to Life the Possibilities & Potentials for Vital Aging (1)
2795,Vm2hnu5X57w,KnowYourMeme,Know Your Meme: Peanut Butter Jelly Time
2922,K9u7HjgJaYA,HowToGeek,How to Get Dark Mode on TikTok (Android / iPhone) !
6524,X7LaejuVrII,FOX2Detroit,FOX 2 News Live at 11 | September 13
11995,_NJJW8xt_zM,Biography,Jean-Marie Le Pen: The Controversy | Full Documentary | Biography
10294,FKlMTvFEre0,FOX11LosAngeles,Driver with possibly stolen truck arrested after leading CHP in a pursuit
14411,rHVpZIO03_Y,NewsNation,Exclusive: Former associate says famous names in Epsteinâs âlittle black bookâ | Banfield
8437,F9oe1rULG3A,FOX5NewYork,Inside huge NYPD gang takedown
4963,RFglzBcR6e4,FOX5Atlanta,"I-Team: Money For Hungry Kids Used For Wedding Expenses, Falcons"
2250,rKek0Y30Ctw,VoiceofAmerica,Chinese Police Force Family Into Coronavirus Quarantine
25,2T_wlXJTkd8,MilitaryTimes,See the Navy's drone-killing laser gun in action
5631,8O7GsFaaeT8,WCAX-Burlington,Woman pleads not guilty to hatchet murder of Vermont shelter employee
10059,DSLgusyxfoc,Kiplinger,3 Best Costco Kirkland Products for the Holidays
9692,y1G_feT0zUA,MarketBeat,SOFI: Undervalued Stock Worth Buying?
2657,8YLGXa6Na6U,FOX4Dallas-FortWorth,Driver talks to Fox 4 following high speed chase
8937,-x1u9mirQyE,WANE15News,"Snider's Kurt Tippmann joins WANE-TV live at 6 p.m. to preview the Highlight Zone ""Game of the Week"""
15327,3EnYwIGpjfM,PRNewswire,The Earned Media Opportunity
3519,eWsXwpgCG8Q,9NEWS,"RAW: Chris Watts confesses to killing pregnant wife, daughters after polygraph (Part 1)"
6371,jJTE-YVyjUg,WBNS10TV,Columbus police provide update on suspect in stabbing of 77-year-old Emily Foster
4516,zrtxQrCY7Nk,KPRC2Click2Houston,Calls for change after 6-year-ol sexually assaulted by older student on school bus
10942,ZRujBI_vPSM,WSB-Atlanta,Phife Dawg Tribute: Traffic reporter drops A Tribe Called Quest rhymes | WSB-TV
3391,BCQV-xl5qGw,WTHR-Indianapolis,Second warehouse fire breaks out in Indiana
11504,DxOAtGRlgQc,KCRA3,"Formerly conjoined twins celebrate 5th birthday, start kindergarten"
11048,E_Os63_DzO4,WLWT-Cincinnati,New Way to Kill Bed Bugs
9323,9dzVw4_EdMg,WCPO-Cincinnati,"Bond set for man accused of killing Cincinnati woman, leading PD on chase in Tennessee"
5628,1USDMXO7GTw,WCAX-Burlington,N.H. Sen. Hassan recognizes Concussion Awareness Day
9698,ZJaDYfeISoY,MarketBeat,"3 Stock Trades to Make in June: Tesla, GitLab, Gevo"
383,SdqoMdmlGfc,MLiveMediaGroup,Amazon's Toy Catalog
8049,9phOrjeTHs4,NewsOn6KOTV,Former TU Football Players Become YouTube Famous
8939,EJB-LWxlsXY,WANE15News,"Class 3A No.7 Carroll shuts out previously unbeaten Northrop, 3-0"
3769,76Z_-cOVlDo,WashingtonTopNews,Amber Alert issued for 17-year-old girl in Stafford County
14301,ZiDAv82WRIc,WKYC-Cleveland,"Bear on the porch!  Woman uses ""teacher voice"" to get bear off her porch"
12,96fGeM39sOM,MilitaryTimes,Pentagon trains for global fights and a long-awaited conviction
2130,mexIks3mC7Y,WGAL-Lancaster,How Chester County escaped killer was captured
12267,S4eZO6U8yKw,NEWS9OklahomaCity,What To Do With Scalp Psoriasis
7830,sDlbipzJq0U,HowStuffWorks,Stuff They Don't Want You To Know - Loch Ness Monster
5224,_vkD-efoFos,KHOU11Houston,This Texas town has about 250 people. It has 50 sworn police officers | A 3-part series
2131,WJ4V5FeoHWI,WGAL-Lancaster,Deadly fire in Lancaster County
8312,8bdQsHo9934,TechSpot,Hands-on with Android N: Developer Preview 3 (open beta)
7602,Up07g2MvoUE,ABC7LA,NASA to release long-awaited UFO report today
4162,1yOna6NjLEE,PIX11News,"Barkhad Abdi and Faysal Ahmed Of ""Captain Phillips"" At 2014 Oscars"
7003,ON2XWvyePH8,C-SPAN,President Obama at 2013 White House Correspondents' Dinner (C-SPAN)
12275,dAfFO-FfSHc,NEWS9OklahomaCity,Police Release Body Camera Footage Of Man Violently Beating Officer Unconscious
975,guHLNYMmV7o,ForeignPolicy,Fiona Hill on Putin's Nuclear Threats | FP Live
4753,kELeDFyPKZs,WSOCTV9-Charlotte,"Hickory daycare worker charged after toddler put in bathroom for hours, police say"
2640,pWEPWUtqpCI,FOX4Dallas-FortWorth,Closing argument set to begin in Ken Paxton trial
13456,dURTV6hm1Uo,WestVirginiaPublicBroadcasting,WestVirginia@150 - The Matewan Massacre 1920
14831,41Wvvj6r_uU,KSDKNewsMO,General Motor's roots in St. Louis dates back to the 1920s.
9576,4jrchHAN_tY,KSLNews,"Woman Kidnapped At South Salt Lake Gas Station, Suspect Arrested"
1915,olrW2l-c5j0,WFAA-Dallas,Lightning strike leaves behind 15-foot crater in Fort Worth parking lot
5099,ZBsKwRNjywY,KING5Seattle,Special meeting after firefighters resign
2924,TLQXFqdVBXY,HowToGeek,How to Redeem Google a Gift Play Card on iPhone !
